+------------------------+--------------------------------------------------------------+----------+-------------+
| NOTE: The Hardness and Resistance values are the raw base values in the fields                                 |
| of the Block class in question. The actual final values may be different                                       |
| for different states of the block, or they may depend on a TileEntity etc.                                     |
+------------------------+--------------------------------------------------------------+----------+-------------+
| Mod name               | Registry name                                                | Hardness |  Resistance |
| Minecraft              | minecraft:jukebox                                            |     2.00 |       30.00 |
| Minecraft              | minecraft:jungle_door                                        |     3.00 |       15.00 |
| Minecraft              | minecraft:jungle_fence                                       |     2.00 |       15.00 |
| Minecraft              | minecraft:jungle_fence_gate                                  |     2.00 |       15.00 |
| Minecraft              | minecraft:jungle_stairs                                      |     2.00 |       15.00 |
| Minecraft              | minecraft:ladder                                             |     0.40 |        2.00 |
| Minecraft              | minecraft:lapis_block                                        |     3.00 |       15.00 |
| Minecraft              | minecraft:lapis_ore                                          |     3.00 |       15.00 |
| Minecraft              | minecraft:lava                                               |   100.00 |      500.00 |
| Minecraft              | minecraft:leaves                                             |     0.20 |        1.00 |
| Minecraft              | minecraft:leaves2                                            |     0.20 |        1.00 |
| Minecraft              | minecraft:lever                                              |     0.50 |        2.50 |
| Minecraft              | minecraft:light_blue_glazed_terracotta                       |     1.40 |        7.00 |
| Minecraft              | minecraft:light_blue_shulker_box                             |     2.00 |       10.00 |
| Minecraft              | minecraft:light_weighted_pressure_plate                      |     0.50 |        2.50 |
| Minecraft              | minecraft:lime_glazed_terracotta                             |     1.40 |        7.00 |
| Minecraft              | minecraft:lime_shulker_box                                   |     2.00 |       10.00 |
| Minecraft              | minecraft:lit_furnace                                        |     3.50 |       17.50 |
| Minecraft              | minecraft:lit_pumpkin                                        |     1.00 |        5.00 |
| Minecraft              | minecraft:lit_redstone_lamp                                  |     0.30 |        1.50 |
| Minecraft              | minecraft:lit_redstone_ore                                   |     3.00 |       15.00 |
| Minecraft              | minecraft:log                                                |     2.00 |       10.00 |
| Minecraft              | minecraft:log2                                               |     2.00 |       10.00 |
| Minecraft              | minecraft:magenta_glazed_terracotta                          |     1.40 |        7.00 |
| Minecraft              | minecraft:magenta_shulker_box                                |     2.00 |       10.00 |
| Minecraft              | minecraft:magma                                              |     0.50 |        2.50 |
| Minecraft              | minecraft:melon_block                                        |     1.00 |        5.00 |
| Minecraft              | minecraft:melon_stem                                         |     0.00 |        0.00 |
| Minecraft              | minecraft:mob_spawner                                        |     5.00 |       25.00 |
| Minecraft              | minecraft:monster_egg                                        |     0.75 |        3.75 |
| Minecraft              | minecraft:mossy_cobblestone                                  |     2.00 |       30.00 |
| Minecraft              | minecraft:mycelium                                           |     0.60 |        3.00 |
| Minecraft              | minecraft:nether_brick                                       |     2.00 |       30.00 |
| Minecraft              | minecraft:nether_brick_fence                                 |     2.00 |       30.00 |
| Minecraft              | minecraft:nether_brick_stairs                                |     2.00 |       30.00 |
| Minecraft              | minecraft:nether_wart                                        |     0.00 |        0.00 |
| Minecraft              | minecraft:nether_wart_block                                  |     1.00 |        5.00 |
| Minecraft              | minecraft:netherrack                                         |     0.40 |        2.00 |
| Minecraft              | minecraft:noteblock                                          |     0.80 |        4.00 |
| Minecraft              | minecraft:oak_stairs                                         |     2.00 |       15.00 |
| Minecraft              | minecraft:observer                                           |     3.00 |       15.00 |
| Minecraft              | minecraft:obsidian                                           |    50.00 |     6000.00 |
| Minecraft              | minecraft:orange_glazed_terracotta                           |     1.40 |        7.00 |
| Minecraft              | minecraft:orange_shulker_box                                 |     2.00 |       10.00 |
| Minecraft              | minecraft:packed_ice                                         |     0.50 |        2.50 |
| Minecraft              | minecraft:pink_glazed_terracotta                             |     1.40 |        7.00 |
| Minecraft              | minecraft:pink_shulker_box                                   |     2.00 |       10.00 |
| Minecraft              | minecraft:piston                                             |     0.50 |        2.50 |
| Minecraft              | minecraft:piston_extension                                   |    -1.00 |        0.00 |
| Minecraft              | minecraft:piston_head                                        |     0.50 |        2.50 |
| Minecraft              | minecraft:planks                                             |     2.00 |       15.00 |
| Minecraft              | minecraft:portal                                             |    -1.00 |        0.00 |
| Minecraft              | minecraft:potatoes                                           |     0.00 |        0.00 |
| Minecraft              | minecraft:powered_comparator                                 |     0.00 |        0.00 |
| Minecraft              | minecraft:powered_repeater                                   |     0.00 |        0.00 |
| Minecraft              | minecraft:prismarine                                         |     1.50 |       30.00 |
| Minecraft              | minecraft:pumpkin                                            |     1.00 |        5.00 |
| Minecraft              | minecraft:pumpkin_stem                                       |     0.00 |        0.00 |
| Minecraft              | minecraft:purple_glazed_terracotta                           |     1.40 |        7.00 |
| Minecraft              | minecraft:purple_shulker_box                                 |     2.00 |       10.00 |
| Minecraft              | minecraft:purpur_block                                       |     1.50 |       30.00 |
| Minecraft              | minecraft:purpur_double_slab                                 |     2.00 |       30.00 |
| Minecraft              | minecraft:purpur_pillar                                      |     1.50 |       30.00 |
| Minecraft              | minecraft:purpur_slab                                        |     2.00 |       30.00 |
| Minecraft              | minecraft:purpur_stairs                                      |     1.50 |       30.00 |
| Minecraft              | minecraft:quartz_block                                       |     0.80 |        4.00 |
| Minecraft              | minecraft:quartz_ore                                         |     3.00 |       15.00 |
| Minecraft              | minecraft:quartz_stairs                                      |     0.80 |        4.00 |
| Minecraft              | minecraft:rail                                               |     0.70 |        3.50 |
| Minecraft              | minecraft:red_flower                                         |     0.00 |        0.00 |
| Minecraft              | minecraft:red_glazed_terracotta                              |     1.40 |        7.00 |
| Minecraft              | minecraft:red_mushroom                                       |     0.00 |        0.00 |
| Minecraft              | minecraft:red_mushroom_block                                 |     0.20 |        1.00 |
| Minecraft              | minecraft:red_nether_brick                                   |     2.00 |       30.00 |
| Minecraft              | minecraft:red_sandstone                                      |     0.80 |        4.00 |
| Minecraft              | minecraft:red_sandstone_stairs                               |     0.80 |        4.00 |
| Minecraft              | minecraft:red_shulker_box                                    |     2.00 |       10.00 |
| Minecraft              | minecraft:redstone_block                                     |     5.00 |       30.00 |
| Minecraft              | minecraft:redstone_lamp                                      |     0.30 |        1.50 |
| Minecraft              | minecraft:redstone_ore                                       |     3.00 |       15.00 |
| Minecraft              | minecraft:redstone_torch                                     |     0.00 |        0.00 |
| Minecraft              | minecraft:redstone_wire                                      |     0.00 |        0.00 |
| Minecraft              | minecraft:reeds                                              |     0.00 |        0.00 |
| Minecraft              | minecraft:repeating_command_block                            |    -1.00 | 18000000.00 |
| Minecraft              | minecraft:sand                                               |     0.50 |        2.50 |
| Minecraft              | minecraft:sandstone                                          |     0.80 |        4.00 |
| Minecraft              | minecraft:sandstone_stairs                                   |     0.80 |        4.00 |
| Minecraft              | minecraft:sapling                                            |     0.00 |        0.00 |
| Minecraft              | minecraft:sea_lantern                                        |     0.30 |        1.50 |
| Minecraft              | minecraft:silver_glazed_terracotta                           |     1.40 |        7.00 |
| Minecraft              | minecraft:silver_shulker_box                                 |     2.00 |       10.00 |
| Minecraft              | minecraft:skull                                              |     1.00 |        5.00 |
| Minecraft              | minecraft:slime                                              |     0.00 |        0.00 |
| Minecraft              | minecraft:snow                                               |     0.20 |        1.00 |
| Minecraft              | minecraft:snow_layer                                         |     0.10 |        0.50 |
| Minecraft              | minecraft:soul_sand                                          |     0.50 |        2.50 |
| Minecraft              | minecraft:sponge                                             |     0.60 |        3.00 |
| Minecraft              | minecraft:spruce_door                                        |     3.00 |       15.00 |
| Minecraft              | minecraft:spruce_fence                                       |     2.00 |       15.00 |
| Minecraft              | minecraft:spruce_fence_gate                                  |     2.00 |       15.00 |
| Minecraft              | minecraft:spruce_stairs                                      |     2.00 |       15.00 |
| Minecraft              | minecraft:stained_glass                                      |     0.30 |        1.50 |
| Minecraft              | minecraft:stained_glass_pane                                 |     0.30 |        1.50 |
| Minecraft              | minecraft:stained_hardened_clay                              |     1.25 |       21.00 |
| Minecraft              | minecraft:standing_banner                                    |     1.00 |        5.00 |
| Minecraft              | minecraft:standing_sign                                      |     1.00 |        5.00 |
| Minecraft              | minecraft:sticky_piston                                      |     0.50 |        2.50 |
| Minecraft              | minecraft:stone                                              |     1.50 |       30.00 |
| Minecraft              | minecraft:stone_brick_stairs                                 |     1.50 |       30.00 |
| Minecraft              | minecraft:stone_button                                       |     0.50 |        2.50 |
| Minecraft              | minecraft:stone_pressure_plate                               |     0.50 |        2.50 |
| Minecraft              | minecraft:stone_slab                                         |     2.00 |       30.00 |
| Minecraft              | minecraft:stone_slab2                                        |     2.00 |       30.00 |
| Minecraft              | minecraft:stone_stairs                                       |     2.00 |       30.00 |
| Minecraft              | minecraft:stonebrick                                         |     1.50 |       30.00 |
| Minecraft              | minecraft:structure_block                                    |    -1.00 | 18000000.00 |
| Minecraft              | minecraft:structure_void                                     |     0.00 |        0.00 |
| Minecraft              | minecraft:tallgrass                                          |     0.00 |        0.00 |
| Minecraft              | minecraft:tnt                                                |     0.00 |        0.00 |
| Minecraft              | minecraft:torch                                              |     0.00 |        0.00 |
| Minecraft              | minecraft:trapdoor                                           |     3.00 |       15.00 |
| Minecraft              | minecraft:trapped_chest                                      |     2.50 |       12.50 |
| Minecraft              | minecraft:tripwire                                           |     0.00 |        0.00 |
| Minecraft              | minecraft:tripwire_hook                                      |     0.00 |        0.00 |
| Minecraft              | minecraft:unlit_redstone_torch                               |     0.00 |        0.00 |
| Minecraft              | minecraft:unpowered_comparator                               |     0.00 |        0.00 |
| Minecraft              | minecraft:unpowered_repeater                                 |     0.00 |        0.00 |
| Minecraft              | minecraft:vine                                               |     0.20 |        1.00 |
| Minecraft              | minecraft:wall_banner                                        |     1.00 |        5.00 |
| Minecraft              | minecraft:wall_sign                                          |     1.00 |        5.00 |
| Minecraft              | minecraft:water                                              |   100.00 |      500.00 |
| Minecraft              | minecraft:waterlily                                          |     0.00 |        0.00 |
| Minecraft              | minecraft:web                                                |     4.00 |       20.00 |
| Minecraft              | minecraft:wheat                                              |     0.00 |        0.00 |
| Minecraft              | minecraft:white_glazed_terracotta                            |     1.40 |        7.00 |
| Minecraft              | minecraft:white_shulker_box                                  |     2.00 |       10.00 |
| Minecraft              | minecraft:wooden_button                                      |     0.50 |        2.50 |
| Minecraft              | minecraft:wooden_door                                        |     3.00 |       15.00 |
| Minecraft              | minecraft:wooden_pressure_plate                              |     0.50 |        2.50 |
| Minecraft              | minecraft:wooden_slab                                        |     2.00 |       15.00 |
| Minecraft              | minecraft:wool                                               |     0.80 |        4.00 |
| Minecraft              | minecraft:yellow_flower                                      |     0.00 |        0.00 |
| Minecraft              | minecraft:yellow_glazed_terracotta                           |     1.40 |        7.00 |
| Minecraft              | minecraft:yellow_shulker_box                                 |     2.00 |       10.00 |
| Pam's HarvestCraft     | harvestcraft:almond_sapling                                  |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:apiary                                          |     1.00 |        5.00 |
| Pam's HarvestCraft     | harvestcraft:apple_sapling                                   |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:apricot_sapling                                 |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:aridgarden                                      |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:avocado_sapling                                 |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:banana_sapling                                  |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:beehive                                         |     1.00 |        5.00 |
| Pam's HarvestCraft     | harvestcraft:breadfruit_sapling                              |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:candledeco1                                     |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:candledeco10                                    |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:candledeco11                                    |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:candledeco12                                    |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:candledeco13                                    |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:candledeco14                                    |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:candledeco15                                    |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:candledeco16                                    |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:candledeco2                                     |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:candledeco3                                     |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:candledeco4                                     |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:candledeco5                                     |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:candledeco6                                     |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:candledeco7                                     |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:candledeco8                                     |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:candledeco9                                     |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:carrotcake                                      |     0.50 |        2.50 |
| Pam's HarvestCraft     | harvestcraft:cashew_sapling                                  |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:cheesecake                                      |     0.50 |        2.50 |
| Pam's HarvestCraft     | harvestcraft:cherry_sapling                                  |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:cherrycheesecake                                |     0.50 |        2.50 |
| Pam's HarvestCraft     | harvestcraft:chestnut_sapling                                |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:chocolatesprinklecake                           |     0.50 |        2.50 |
| Pam's HarvestCraft     | harvestcraft:cinnamon_sapling                                |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:coconut_sapling                                 |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:date_sapling                                    |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:dragonfruit_sapling                             |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:durian_sapling                                  |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:fig_sapling                                     |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:frostgarden                                     |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:gooseberry_sapling                              |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:grapefruit_sapling                              |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:grinder                                         |     1.00 |        5.00 |
| Pam's HarvestCraft     | harvestcraft:groundtrap                                      |     1.00 |        5.00 |
| Pam's HarvestCraft     | harvestcraft:guava_sapling                                   |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:hazelnut_sapling                                |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:holidaycake                                     |     0.50 |        2.50 |
| Pam's HarvestCraft     | harvestcraft:honey                                           |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:honeycomb                                       |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:jackfruit_sapling                               |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:lamingtoncake                                   |     0.50 |        2.50 |
| Pam's HarvestCraft     | harvestcraft:lemon_sapling                                   |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:lime_sapling                                    |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:lychee_sapling                                  |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:mango_sapling                                   |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:maple_sapling                                   |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:market                                          |     1.00 |        5.00 |
| Pam's HarvestCraft     | harvestcraft:nutmeg_sapling                                  |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:olive_sapling                                   |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:orange_sapling                                  |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamagavecrop                                    |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamalmond                                       |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamamaranthcrop                                 |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamapple                                        |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamapricot                                      |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamarrowrootcrop                                |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamartichokecrop                                |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamasparaguscrop                                |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamavocado                                      |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pambambooshootcrop                              |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pambanana                                       |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pambarleycrop                                   |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pambeancrop                                     |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pambeetcrop                                     |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pambellpeppercrop                               |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamblackberrycrop                               |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamblueberrycrop                                |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pambreadfruit                                   |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pambroccolicrop                                 |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pambrusselsproutcrop                            |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamcabbagecrop                                  |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamcactusfruitcrop                              |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamcandleberrycrop                              |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamcantaloupecrop                               |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamcashew                                       |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamcassavacrop                                  |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamcauliflowercrop                              |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamcelerycrop                                   |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamcherry                                       |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamchestnut                                     |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamchickpeacrop                                 |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamchilipeppercrop                              |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamcinnamon                                     |     2.00 |       10.00 |
| Pam's HarvestCraft     | harvestcraft:pamcoconut                                      |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamcoffeebeancrop                               |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamcorncrop                                     |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamcottoncrop                                   |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamcranberrycrop                                |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamcucumbercrop                                 |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamcurryleafcrop                                |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamdate                                         |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamdragonfruit                                  |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamdurian                                       |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pameggplantcrop                                 |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamelderberrycrop                               |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamfig                                          |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamflaxcrop                                     |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamgarliccrop                                   |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamgigapicklecrop                               |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamgingercrop                                   |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamgooseberry                                   |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamgrapecrop                                    |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamgrapefruit                                   |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamgreengrapecrop                               |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamguava                                        |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamhazelnut                                     |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamhuckleberrycrop                              |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamjackfruit                                    |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamjicamacrop                                   |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamjutecrop                                     |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamkalecrop                                     |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamkenafcrop                                    |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamkiwicrop                                     |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamkohlrabicrop                                 |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamleekcrop                                     |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamlemon                                        |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamlentilcrop                                   |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamlettucecrop                                  |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamlime                                         |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamlychee                                       |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pammango                                        |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pammaple                                        |     2.00 |       10.00 |
| Pam's HarvestCraft     | harvestcraft:pammilletcrop                                   |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pammulberrycrop                                 |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pammustardseedscrop                             |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamnutmeg                                       |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamoatscrop                                     |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamokracrop                                     |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamolive                                        |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamonioncrop                                    |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamorange                                       |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pampapaya                                       |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pampaperbark                                    |     2.00 |       10.00 |
| Pam's HarvestCraft     | harvestcraft:pamparsnipcrop                                  |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pampassionfruit                                 |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pampawpaw                                       |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pampeach                                        |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pampeanutcrop                                   |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pampear                                         |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pampeascrop                                     |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pampecan                                        |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pampeppercorn                                   |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pampersimmon                                    |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pampineapplecrop                                |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pampistachio                                    |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamplum                                         |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pampomegranate                                  |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamquinoacrop                                   |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamradishcrop                                   |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamrambutan                                     |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamraspberrycrop                                |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamrhubarbcrop                                  |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamricecrop                                     |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamrutabagacrop                                 |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamryecrop                                      |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamscallioncrop                                 |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamseaweedcrop                                  |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamsesameseedscrop                              |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamsisalcrop                                    |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamsoursop                                      |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamsoybeancrop                                  |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamspiceleafcrop                                |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamspiderweb                                    |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamspinachcrop                                  |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamstarfruit                                    |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamstrawberrycrop                               |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamsweetpotatocrop                              |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamtamarind                                     |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamtarocrop                                     |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamtealeafcrop                                  |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamtomatocrop                                   |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamturnipcrop                                   |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamvanillabean                                  |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamwalnut                                       |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamwaterchestnutcrop                            |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamwhitemushroomcrop                            |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamwintersquashcrop                             |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pamzucchinicrop                                 |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:papaya_sapling                                  |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:paperbark_sapling                               |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:passionfruit_sapling                            |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:pavlovacake                                     |     0.50 |        2.50 |
| Pam's HarvestCraft     | harvestcraft:pawpaw_sapling                                  |     0.00 |        0.00 |
| Pam's HarvestCraft     | harvestcraft:peach_sapling                                   |     0.00 |        0.00 |
