+--------------------+-------------------------------------------------+---------+----------+----------+-------------------------------------+--------+------------+----------------------------------------------------------+
| *** WARNING ***                                                                                                                                                                                                             |
| The block and item IDs are dynamic and will be different on each world!                                                                                                                                                     |
| DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)                                                                                                                   |
| *** ALSO ***                                                                                                                                                                                                                |
| The server doesn't have a list of sub block and sub items                                                                                                                                                                   |
| (= items with different damage value or blocks with different metadata).                                                                                                                                                    |
| That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.                                                                                                   |
+--------------------+-------------------------------------------------+---------+----------+----------+-------------------------------------+--------+------------+----------------------------------------------------------+
| Mod name           | Registry name                                   | Item ID | Meta/dmg | Subtypes | Display name                        | Hunger | Saturation | Ore Dict keys                                            |
| Pam's HarvestCraft | harvestcraft:gumboitem                          |    6954 |        0 |    false | Gumbo                               |     13 |        1.2 | foodGumbo                                                |
| Pam's HarvestCraft | harvestcraft:gummybearsitem                     |    6432 |        0 |    false | Gummy Bears                         |      3 |        1.2 | foodGummybears                                           |
| Pam's HarvestCraft | harvestcraft:haggisitem                         |    6771 |        0 |    false | Haggis                              |      6 |        1.2 | foodHaggis                                               |
| Pam's HarvestCraft | harvestcraft:hamandcheesesandwichitem           |    6723 |        0 |    false | Ham and Cheese Sandwich             |      7 |        1.2 | foodHamandcheesesandwich                                 |
| Pam's HarvestCraft | harvestcraft:hamandpineapplepizzaitem           |    6791 |        0 |    false | Ham and Pineapple Pizza             |      9 |        1.2 | foodHamandpineapplepizza                                 |
| Pam's HarvestCraft | harvestcraft:hamburgeritem                      |    6207 |        0 |    false | Hamburger                           |      6 |        1.2 | foodHamburger                                            |
| Pam's HarvestCraft | harvestcraft:hamsweetpicklesandwichitem         |    6943 |        0 |    false | Ham & Sweet Pickle Sandwich         |     12 |        1.2 | foodHamsweetpicklesandwich                               |
| Pam's HarvestCraft | harvestcraft:harvestpumpkinitem                 |    7036 |        0 |    false | Pumpkin                             |      1 |        0.6 | cropPumpkin,listAllveggie                                |
| Pam's HarvestCraft | harvestcraft:hashitem                           |    6241 |        0 |    false | Hash                                |      5 |        1.2 | foodHash                                                 |
| Pam's HarvestCraft | harvestcraft:hazelnutitem                       |    6017 |        0 |    false | Hazelnut                            |      1 |        0.6 |                                                          |
| Pam's HarvestCraft | harvestcraft:heartybreakfastitem                |    6961 |        0 |    false | Hearty Breakfast                    |     15 |        1.2 | foodHeartyBreakfast                                      |
| Pam's HarvestCraft | harvestcraft:herbbutterparsnipsitem             |    6500 |        0 |    false | Herb Butter Parsnips                |      4 |        1.2 | foodHerbbutterparsnips                                   |
| Pam's HarvestCraft | harvestcraft:herringrawitem                     |    7012 |        0 |    false | Raw Herring                         |      1 |        0.6 | foodHerringraw,listAllfishfresh,listAllfishraw           |
| Pam's HarvestCraft | harvestcraft:homestylelunchitem                 |    6939 |        0 |    false | Homestyle Lunch                     |     11 |        1.2 | foodHomestylelunch                                       |
| Pam's HarvestCraft | harvestcraft:honeybreaditem                     |    6688 |        0 |    false | Honey Bread                         |      5 |        1.2 | foodHoneybread                                           |
| Pam's HarvestCraft | harvestcraft:honeybunitem                       |    6689 |        0 |    false | Honeybun                            |      9 |        1.2 | foodHoneybun                                             |
| Pam's HarvestCraft | harvestcraft:honeycombchocolatebaritem          |    6555 |        0 |    false | Honeycomb Chocolate Bar             |      3 |        1.2 | foodHoneycombchocolatebar                                |
| Pam's HarvestCraft | harvestcraft:honeyglazedcarrotsitem             |    6690 |        0 |    false | Honey Glazed Carrots                |      6 |        1.2 | foodHoneyglazedcarrots                                   |
| Pam's HarvestCraft | harvestcraft:honeyglazedhamitem                 |    6691 |        0 |    false | Honey Glazed Ham                    |      5 |        1.2 | foodHoneyglazedham                                       |
| Pam's HarvestCraft | harvestcraft:honeyitem                          |    6985 |        0 |    false | Honey                               |      2 |        0.6 | dropHoney,foodHoneydrop,listAllsugar                     |
| Pam's HarvestCraft | harvestcraft:honeylemonlambitem                 |    6495 |        0 |    false | Honey Lemon Lamb                    |      6 |        1.2 | foodHoneylemonlamb                                       |
| Pam's HarvestCraft | harvestcraft:honeysandwichitem                  |    6658 |        0 |    false | Honey Sandwich                      |      6 |        1.2 | foodHoneysandwich                                        |
| Pam's HarvestCraft | harvestcraft:honeysoyribsitem                   |    6692 |        0 |    false | Honey Soy Ribs                      |      9 |        1.2 | foodHoneysoyribs                                         |
| Pam's HarvestCraft | harvestcraft:hotandsoursoupitem                 |    6918 |        0 |    false | Hot and Sour Soup                   |     10 |        1.2 | foodHotandsoursoup                                       |
| Pam's HarvestCraft | harvestcraft:hotchocolateitem                   |    6224 |        0 |    false | Hot Chocolate                       |      2 |        1.2 | foodHotchocolate                                         |
| Pam's HarvestCraft | harvestcraft:hotdishcasseroleitem               |    6798 |        0 |    false | Hot Dish Casserole                  |      9 |        1.2 | foodHotdishcasserole                                     |
| Pam's HarvestCraft | harvestcraft:hotdogitem                         |    6205 |        0 |    false | Hotdog                              |      5 |        1.2 | foodHotdog                                               |
| Pam's HarvestCraft | harvestcraft:hotwingsitem                       |    6282 |        0 |    false | Hot Wings                           |      3 |        1.2 | foodHotwings                                             |
| Pam's HarvestCraft | harvestcraft:huckleberryitem                    |    5924 |        0 |    false | Huckleberry                         |      1 |        0.6 | cropHuckleberry,listAllberry,listAllfruit                |
| Pam's HarvestCraft | harvestcraft:hummusitem                         |    6703 |        0 |    false | Hummus                              |      5 |        1.2 | foodHummus                                               |
| Pam's HarvestCraft | harvestcraft:hushpuppiesitem                    |    6628 |        0 |    false | Hushpuppies                         |      5 |        1.2 | foodHushpuppies                                          |
| Pam's HarvestCraft | harvestcraft:icecreamitem                       |    6144 |        0 |    false | Ice Cream                           |      3 |        1.2 | foodIcecream,listAllicecream                             |
| Pam's HarvestCraft | harvestcraft:ironbrewitem                       |    6704 |        0 |    false | Iron Brew                           |      9 |        1.2 | foodIronbrew                                             |
| Pam's HarvestCraft | harvestcraft:jackfruititem                      |    5968 |        0 |    false | Jackfruit                           |      1 |        0.6 | listAllveggie                                            |
| Pam's HarvestCraft | harvestcraft:jaffaitem                          |    6398 |        0 |    false | Jaffa                               |      6 |        1.2 | foodJaffa                                                |
| Pam's HarvestCraft | harvestcraft:jambalayaitem                      |    6955 |        0 |    false | Jambalaya                           |     13 |        1.2 | foodJambalaya                                            |
| Pam's HarvestCraft | harvestcraft:jamrollitem                        |    6662 |        0 |    false | Jam Roll                            |      4 |        1.2 | foodJamroll                                              |
| Pam's HarvestCraft | harvestcraft:jelliedeelitem                     |    6826 |        0 |    false | Jellied Eel                         |      5 |        1.2 | foodJelliedeel                                           |
| Pam's HarvestCraft | harvestcraft:jellybeansitem                     |    6395 |        0 |    false | Jellybeans                          |      3 |        1.2 | foodJellybeans                                           |
| Pam's HarvestCraft | harvestcraft:jellydonutitem                     |    6389 |        0 |    false | Jelly Donut                         |      6 |        1.2 | foodJellydonut                                           |
| Pam's HarvestCraft | harvestcraft:jellyfishrawitem                   |    7013 |        0 |    false | Raw Jellyfish                       |      1 |        0.6 | foodJellyfishraw                                         |
| Pam's HarvestCraft | harvestcraft:jicamaitem                         |    5926 |        0 |    false | Jicama                              |      1 |        0.6 | cropJicama,listAllveggie                                 |
| Pam's HarvestCraft | harvestcraft:juteitem                           |    5928 |        0 |    false | Jute                                |      1 |        0.6 | cropJute,listAllfiber                                    |
| Pam's HarvestCraft | harvestcraft:kalechipsitem                      |    6827 |        0 |    false | Kale Chips                          |      2 |        1.2 | foodKalechips                                            |
| Pam's HarvestCraft | harvestcraft:kaleitem                           |    5906 |        0 |    false | Kale                                |      1 |        0.6 | cropKale,listAllgreenveggie                              |
| Pam's HarvestCraft | harvestcraft:kenafitem                          |    5930 |        0 |    false | Kenaf                               |      1 |        0.6 | cropKenaf,listAllfiber                                   |
| Pam's HarvestCraft | harvestcraft:keylimepieitem                     |    6375 |        0 |    false | Keylime Pie                         |      6 |        1.2 | foodKeylimepie                                           |
| Pam's HarvestCraft | harvestcraft:kimchiitem                         |    6629 |        0 |    false | Kimchi                              |      5 |        1.2 | foodKimchi                                               |
| Pam's HarvestCraft | harvestcraft:kiwiitem                           |    5890 |        0 |    false | Kiwi                                |      1 |        0.6 | cropKiwi,listAllfruit                                    |
| Pam's HarvestCraft | harvestcraft:kiwijellyitem                      |    6453 |        0 |    false | Kiwi Jelly                          |      2 |        1.2 | foodKiwijelly                                            |
| Pam's HarvestCraft | harvestcraft:kiwijellysandwichitem              |    6454 |        0 |    false | Kiwi Jelly Sandwich                 |      6 |        1.2 | foodKiwijellysandwich                                    |
| Pam's HarvestCraft | harvestcraft:kiwijuiceitem                      |    6180 |        0 |    false | Kiwi Juice                          |      2 |        1.2 | foodKiwijuice                                            |
| Pam's HarvestCraft | harvestcraft:kiwismoothieitem                   |    6417 |        0 |    false | Kiwi Smoothie                       |      3 |        1.2 | foodKiwismoothie,listAllsmoothie                         |
| Pam's HarvestCraft | harvestcraft:kiwiyogurtitem                     |    6418 |        0 |    false | Kiwi Yogurt                         |      2 |        1.2 | foodKiwiyogurt,listAllyogurt                             |
| Pam's HarvestCraft | harvestcraft:kohlrabiitem                       |    5932 |        0 |    false | Kohlrabi                            |      1 |        0.6 | cropKohlrabi,listAllveggie                               |
| Pam's HarvestCraft | harvestcraft:kohlundpinkelitem                  |    6950 |        0 |    false | Kohl und Pinkel                     |     14 |        1.2 | foodKohlundpinkel                                        |
| Pam's HarvestCraft | harvestcraft:koreandinneritem                   |    6977 |        0 |    false | Korean Dinner                       |     24 |        1.2 | foodKoreandinner                                         |
| Pam's HarvestCraft | harvestcraft:kungpaochickenitem                 |    6677 |        0 |    false | Kung Pao Chicken                    |      6 |        1.2 | foodKungpaochicken                                       |
| Pam's HarvestCraft | harvestcraft:lambbarleysoupitem                 |    6494 |        0 |    false | Lamb Barley Soup                    |      7 |        1.2 | foodLambbarleysoup                                       |
| Pam's HarvestCraft | harvestcraft:lambkebabitem                      |    6564 |        0 |    false | Lamb Kebab                          |      5 |        1.2 | foodLambkebab                                            |
| Pam's HarvestCraft | harvestcraft:lambwithmintsauceitem              |    6607 |        0 |    false | Lamb with Mint Sauce                |      6 |        1.2 | foodLambwithmintsauce                                    |
| Pam's HarvestCraft | harvestcraft:lasagnaitem                        |    6705 |        0 |    false | Lasagna                             |      6 |        1.2 | foodLasagna                                              |
| Pam's HarvestCraft | harvestcraft:lavendershortbreaditem             |    6546 |        0 |    false | Lavender Shortbread                 |      4 |        1.2 | foodLavendershortbread                                   |
| Pam's HarvestCraft | harvestcraft:leafychickensandwichitem           |    6238 |        0 |    false | Leafy Chicken Sandwich              |      7 |        1.2 | foodLeafychickensandwich                                 |
| Pam's HarvestCraft | harvestcraft:leafyfishsandwichitem              |    6239 |        0 |    false | Leafy Fish Sandwich                 |      7 |        1.2 | foodLeafyfishsandwich                                    |
| Pam's HarvestCraft | harvestcraft:leekbaconsoupitem                  |    6499 |        0 |    false | Leek Bacon Soup                     |      5 |        1.2 | foodLeekbaconsoup                                        |
| Pam's HarvestCraft | harvestcraft:leekitem                           |    5852 |        0 |    false | Leek                                |      1 |        0.6 | cropLeek,listAllveggie                                   |
| Pam's HarvestCraft | harvestcraft:lemonaideitem                      |    6286 |        0 |    false | Lemonade                            |      3 |        1.2 | foodLemonaide                                            |
| Pam's HarvestCraft | harvestcraft:lemonbaritem                       |    6287 |        0 |    false | Lemon Bar                           |      5 |        1.2 | foodLemonbar                                             |
| Pam's HarvestCraft | harvestcraft:lemonchickenitem                   |    6292 |        0 |    false | Lemon Chicken                       |      5 |        1.2 | foodLemonchicken                                         |
| Pam's HarvestCraft | harvestcraft:lemoncupcakeitem                   |    6847 |        0 |    false | Lemon Cupcake                       |      8 |        1.2 | foodLemoncupcake                                         |
| Pam's HarvestCraft | harvestcraft:lemondrizzlecakeitem               |    6706 |        0 |    false | Lemon Drizzle Cake                  |      7 |        1.2 | foodLemondrizzlecake                                     |
| Pam's HarvestCraft | harvestcraft:lemonitem                          |    5976 |        0 |    false | Lemon                               |      1 |        0.6 | cropLemon,listAllcitrus,listAllfruit                     |
| Pam's HarvestCraft | harvestcraft:lemonjellyitem                     |    6455 |        0 |    false | Lemon Jelly                         |      2 |        1.2 | foodLemonjelly                                           |
| Pam's HarvestCraft | harvestcraft:lemonjellysandwichitem             |    6456 |        0 |    false | Lemon Jelly Sandwich                |      6 |        1.2 | foodLemonjellysandwich                                   |
| Pam's HarvestCraft | harvestcraft:lemonlimesodaitem                  |    6482 |        0 |    false | Lemon-Lime Soda                     |      5 |        1.2 | foodLemonlimesoda,listAllsoda                            |
| Pam's HarvestCraft | harvestcraft:lemonmeringueitem                  |    6290 |        0 |    false | Lemon Meringue                      |      6 |        1.2 | foodLemonmeringue                                        |
| Pam's HarvestCraft | harvestcraft:lemonsmoothieitem                  |    6289 |        0 |    false | Lemon Smoothie                      |      3 |        1.2 | foodLemonsmoothie,listAllsmoothie                        |
| Pam's HarvestCraft | harvestcraft:lemonyogurtitem                    |    6402 |        0 |    false | Lemon Yogurt                        |      2 |        1.2 | foodLemonyogurt,listAllyogurt                            |
| Pam's HarvestCraft | harvestcraft:lentilitem                         |    5934 |        0 |    false | Lentils                             |      1 |        0.6 | cropLentil,listAllveggie                                 |
| Pam's HarvestCraft | harvestcraft:lettuceitem                        |    5854 |        0 |    false | Lettuce                             |      1 |        0.6 | cropLettuce,listAllgreenveggie,listAllveggie             |
| Pam's HarvestCraft | harvestcraft:limeitem                           |    6020 |        0 |    false | Lime                                |      1 |        0.6 | cropLime,listAllcitrus,listAllfruit                      |
| Pam's HarvestCraft | harvestcraft:limejellyitem                      |    6457 |        0 |    false | Lime Jelly                          |      2 |        1.2 | foodLimejelly                                            |
| Pam's HarvestCraft | harvestcraft:limejellysandwichitem              |    6458 |        0 |    false | Lime Jelly Sandwich                 |      6 |        1.2 | foodLimejellysandwich                                    |
| Pam's HarvestCraft | harvestcraft:limejuiceitem                      |    6175 |        0 |    false | Lime Juice                          |      2 |        1.2 | foodLimejuice                                            |
| Pam's HarvestCraft | harvestcraft:limesmoothieitem                   |    6376 |        0 |    false | Lime Smoothie                       |      3 |        1.2 | foodLimesmoothie,listAllsmoothie                         |
| Pam's HarvestCraft | harvestcraft:limeyogurtitem                     |    6377 |        0 |    false | Lime Yogurt                         |      2 |        1.2 | foodLimeyogurt,listAllyogurt                             |
| Pam's HarvestCraft | harvestcraft:liverandonionsitem                 |    6736 |        0 |    false | Liver and Onions                    |      4 |        1.2 | foodLiverandonions                                       |
| Pam's HarvestCraft | harvestcraft:loadedbakedpotatoitem              |    6194 |        0 |    false | Loaded Baked Potato                 |      8 |        1.2 | foodLoadedbakedpotato                                    |
| Pam's HarvestCraft | harvestcraft:lycheeitem                         |    6056 |        0 |    false | Lychee                              |      1 |        0.6 | listAllfruit                                             |
| Pam's HarvestCraft | harvestcraft:mangochutneyitem                   |    6668 |        0 |    false | Mango Chutney                       |      4 |        1.2 | foodMangochutney                                         |
| Pam's HarvestCraft | harvestcraft:mangoitem                          |    6044 |        0 |    false | Mango                               |      1 |        0.6 | cropMango,listAllfruit                                   |
| Pam's HarvestCraft | harvestcraft:mangojellyitem                     |    6459 |        0 |    false | Mango Jelly                         |      2 |        1.2 | foodMangojelly                                           |
| Pam's HarvestCraft | harvestcraft:mangojellysandwichitem             |    6460 |        0 |    false | Mango Jelly Sandwich                |      6 |        1.2 | foodMangojellysandwich                                   |
| Pam's HarvestCraft | harvestcraft:mangojuiceitem                     |    6176 |        0 |    false | Mango Juice                         |      2 |        1.2 | foodMangojuice                                           |
| Pam's HarvestCraft | harvestcraft:mangosmoothieitem                  |    6378 |        0 |    false | Mango Smoothie                      |      3 |        1.2 | foodMangosmoothie,listAllsmoothie                        |
| Pam's HarvestCraft | harvestcraft:mangoyogurtitem                    |    6379 |        0 |    false | Mango Yogurt                        |      2 |        1.2 | foodMangoyogurt,listAllyogurt                            |
| Pam's HarvestCraft | harvestcraft:manjuuitem                         |    6549 |        0 |    false | Manjū                               |      3 |        1.2 | foodManjuu                                               |
| Pam's HarvestCraft | harvestcraft:maplecandiedbaconitem              |    6540 |        0 |    false | Maple Candied Bacon                 |      3 |        1.2 | foodMaplecandiedbacon                                    |
| Pam's HarvestCraft | harvestcraft:mapleoatmealitem                   |    6537 |        0 |    false | Maple Oatmeal                       |      2 |        1.2 | foodMapleoatmeal                                         |
| Pam's HarvestCraft | harvestcraft:maplesausageitem                   |    6536 |        0 |    false | Maple Sausage                       |      4 |        1.2 | foodMaplesausage                                         |
| Pam's HarvestCraft | harvestcraft:maplesyrupitem                     |    6080 |        0 |    false | Maple Syrup                         |      1 |        0.6 | cropMaplesyrup                                           |
| Pam's HarvestCraft | harvestcraft:maplesyruppancakesitem             |    6534 |        0 |    false | Maple Syrup Pancakes                |      7 |        1.2 | foodMaplesyruppancakes                                   |
| Pam's HarvestCraft | harvestcraft:maplesyrupwafflesitem              |    6535 |        0 |    false | Maple Syrup Waffles                 |      7 |        1.2 | foodMaplesyrupwaffles                                    |
| Pam's HarvestCraft | harvestcraft:marinatedcucumbersitem             |    6267 |        0 |    false | Marinated Cucumbers                 |      5 |        1.2 | foodMarinatedcucumbers                                   |
| Pam's HarvestCraft | harvestcraft:marshmellowsitem                   |    6385 |        0 |    false | Marshmallows                        |      4 |        1.2 | foodMarshmellows                                         |
| Pam's HarvestCraft | harvestcraft:marzipanitem                       |    6669 |        0 |    false | Marzipan                            |      3 |        1.2 | foodMarzipan                                             |
| Pam's HarvestCraft | harvestcraft:mashedpotatoeschickenbiscuititem   |    6948 |        0 |    false | Mashed Potatoes and Chicken Biscuit |     12 |        1.2 | foodMashedpotatoeschickenbiscuit                         |
| Pam's HarvestCraft | harvestcraft:mashedpotatoesitem                 |    6195 |        0 |    false | Mashed Potatoes                     |      5 |        1.2 | foodMashedpotatoes                                       |
| Pam's HarvestCraft | harvestcraft:mashedsweetpotatoesitem            |    6317 |        0 |    false | Mashed Sweet Potatoes               |      3 |        1.2 | foodMashedsweetpotatoes                                  |
| Pam's HarvestCraft | harvestcraft:mcpamitem                          |    6962 |        0 |    false | McPam                               |     16 |        1.2 | foodMcpam                                                |
| Pam's HarvestCraft | harvestcraft:meatfeastpizzaitem                 |    6975 |        0 |    false | Meat Feast Pizza                    |     24 |        1.2 | foodMeatfeastpizza                                       |
| Pam's HarvestCraft | harvestcraft:meatloafitem                       |    6707 |        0 |    false | Meatloaf                            |      8 |        1.2 | foodMeatloaf                                             |
| Pam's HarvestCraft | harvestcraft:meatloafsandwichitem               |    6947 |        0 |    false | Meatloaf Sandwich                   |     12 |        1.2 | foodMeatloafsandwich                                     |
| Pam's HarvestCraft | harvestcraft:meatpieitem                        |    6914 |        0 |    false | Meat Pie                            |     10 |        1.2 | foodMeatpie                                              |
| Pam's HarvestCraft | harvestcraft:meatystewitem                      |    6434 |        0 |    false | Meaty Stew                          |      5 |        1.2 | foodMeatystew                                            |
| Pam's HarvestCraft | harvestcraft:meatystirfryitem                   |    6782 |        0 |    false | Meaty Stirfry                       |      6 |        1.2 | foodMeatystirfry                                         |
| Pam's HarvestCraft | harvestcraft:meesuaitem                         |    6810 |        0 |    false | Mee Sua                             |      8 |        1.2 | foodMeesua                                               |
| Pam's HarvestCraft | harvestcraft:melonjuiceitem                     |    6165 |        0 |    false | Melon Juice                         |      2 |        1.2 | foodMelonjuice                                           |
| Pam's HarvestCraft | harvestcraft:melonsmoothieitem                  |    6190 |        0 |    false | Melon Smoothie                      |      3 |        1.2 | foodMelonsmoothie,listAllsmoothie                        |
| Pam's HarvestCraft | harvestcraft:melonyogurtitem                    |    6416 |        0 |    false | Melon Yogurt                        |      2 |        1.2 | foodMelonyogurt,listAllyogurt                            |
| Pam's HarvestCraft | harvestcraft:meringuebombeitem                  |    6868 |        0 |    false | Meringue Bombe                      |      9 |        1.2 | foodMeringuebombe                                        |
| Pam's HarvestCraft | harvestcraft:meringuebrownieitem                |    6869 |        0 |    false | Meringue Brownie                    |      5 |        1.2 | foodMeringuebrownie                                      |
| Pam's HarvestCraft | harvestcraft:meringuecookieitem                 |    6870 |        0 |    false | Meringue Cookie                     |      6 |        1.2 | foodMeringuecookie                                       |
| Pam's HarvestCraft | harvestcraft:meringuerouladeitem                |    6871 |        0 |    false | Meringue Roulade                    |      5 |        1.2 | foodMeringueroulade                                      |
| Pam's HarvestCraft | harvestcraft:merveilleuxitem                    |    6872 |        0 |    false | Merveilleux                         |      3 |        1.2 | foodMerveilleux                                          |
| Pam's HarvestCraft | harvestcraft:mettbrotchenitem                   |    6800 |        0 |    false | Mettbrötchen                        |      8 |        1.2 | foodMettbrotchen                                         |
| Pam's HarvestCraft | harvestcraft:milletitem                         |    5936 |        0 |    false | Millet                              |      1 |        0.6 | cropMillet,listAllgrain                                  |
| Pam's HarvestCraft | harvestcraft:mincepieitem                       |    6587 |        0 |    false | Mince Pie                           |      9 |        1.2 | foodMincepie                                             |
| Pam's HarvestCraft | harvestcraft:minerstewitem                      |    6979 |        0 |    false | Miner's Stew                        |     25 |        1.2 | foodMinerstew                                            |
| Pam's HarvestCraft | harvestcraft:mintchocolatechipicecreamitem      |    6487 |        0 |    false | Mint Chocolate Chip Ice Cream       |      5 |        1.2 | foodMintchocolatechipicecream                            |
| Pam's HarvestCraft | harvestcraft:mintcupcakeitem                    |    6849 |        0 |    false | Mint Cupcake                        |      8 |        1.2 | foodMintcupcake                                          |
| Pam's HarvestCraft | harvestcraft:misosoupitem                       |    6747 |        0 |    false | Miso Soup                           |      3 |        1.2 | foodMisosoup                                             |
| Pam's HarvestCraft | harvestcraft:mixedsaladitem                     |    6435 |        0 |    false | Mixed Salad                         |      6 |        1.2 | foodMixedsalad                                           |
| Pam's HarvestCraft | harvestcraft:mobsoupitem                        |    6941 |        0 |    false | Mob Soup                            |     11 |        1.2 | foodMobsoup                                              |
| Pam's HarvestCraft | harvestcraft:mochaicecreamitem                  |    6307 |        0 |    false | Mocha Ice Cream                     |      5 |        1.2 | foodMochaicecream                                        |
| Pam's HarvestCraft | harvestcraft:mochiitem                          |    6630 |        0 |    false | Mochi                               |      3 |        1.2 | foodMochi                                                |
| Pam's HarvestCraft | harvestcraft:monsterfrieddumplingsitem          |    6750 |        0 |    false | Monster Fried Dumplings             |      6 |        1.2 | foodMonsterfrieddumplings                                |
| Pam's HarvestCraft | harvestcraft:montecristosandwichitem            |    6940 |        0 |    false | Monte Cristo Sandwich               |     11 |        1.2 | foodMontecristosandwich                                  |
| Pam's HarvestCraft | harvestcraft:mozzerellasticksitem               |    6739 |        0 |    false | Mozzerella Sticks                   |      6 |        1.2 | foodMozzerellasticks                                     |
| Pam's HarvestCraft | harvestcraft:mudfishrawitem                     |    7014 |        0 |    false | Raw Mudfish                         |      1 |        0.6 | foodMudfishraw,listAllfishfresh,listAllfishraw           |
| Pam's HarvestCraft | harvestcraft:mulberryitem                       |    5938 |        0 |    false | Mulberry                            |      1 |        0.6 | cropMulberry,listAllberry,listAllfruit                   |
| Pam's HarvestCraft | harvestcraft:museliitem                         |    6631 |        0 |    false | Muesli                              |      6 |        1.2 | foodMuseli                                               |
| Pam's HarvestCraft | harvestcraft:mushroomlasagnaitem                |    6708 |        0 |    false | Mushroom Lasagna                    |      7 |        1.2 | foodMushroomlasagna                                      |
| Pam's HarvestCraft | harvestcraft:mushroomrisottoitem                |    6270 |        0 |    false | Mushroom Risotto                    |      5 |        1.2 | foodMushroomrisotto                                      |
| Pam's HarvestCraft | harvestcraft:mushroomsteakitem                  |    6797 |        0 |    false | Mushroom Steak                      |      6 |        1.2 | foodMushroomsteak                                        |
| Pam's HarvestCraft | harvestcraft:musselcookeditem                   |    6709 |        0 |    false | Cooked Mussel                       |      2 |        1.2 | foodMusselcooked                                         |
| Pam's HarvestCraft | harvestcraft:musselrawitem                      |    7028 |        0 |    false | Raw Mussel                          |      1 |        0.6 | foodMusselraw                                            |
| Pam's HarvestCraft | harvestcraft:mustardseedsitem                   |    5846 |        0 |    false | Mustard Seeds                       |      1 |        0.6 | cropMustard,listAllspice                                 |
| Pam's HarvestCraft | harvestcraft:naanitem                           |    6632 |        0 |    false | Naan                                |      5 |        1.2 | foodNaan                                                 |
| Pam's HarvestCraft | harvestcraft:nachoesitem                        |    6247 |        0 |    false | Nachos                              |      5 |        1.2 | foodNachoes                                              |
| Pam's HarvestCraft | harvestcraft:neapolitanicecreamitem             |    6611 |        0 |    false | Neapolitan Ice Cream                |      4 |        1.2 | foodNeapolitanicecream                                   |
| Pam's HarvestCraft | harvestcraft:netherstartoastitem                |    6965 |        0 |    false | Nether Star on Toast                |     16 |        1.2 | foodNetherstartoast                                      |
| Pam's HarvestCraft | harvestcraft:netherwingsitem                    |    6710 |        0 |    false | Nether Wings                        |      9 |        1.2 | foodNetherwings                                          |
| Pam's HarvestCraft | harvestcraft:nopalessaladitem                   |    6862 |        0 |    false | Nopales Salad                       |      6 |        1.2 | foodNopalessalad                                         |
| Pam's HarvestCraft | harvestcraft:nutellaitem                        |    6565 |        0 |    false | Nutella                             |      2 |        1.2 | foodNutella                                              |
| Pam's HarvestCraft | harvestcraft:nutmegitem                         |    6068 |        0 |    false | Nutmeg                              |      1 |        0.6 | cropNutmeg                                               |
| Pam's HarvestCraft | harvestcraft:oatsitem                           |    5800 |        0 |    false | Oats                                |      1 |        0.6 | cropOats,listAllgrain                                    |
| Pam's HarvestCraft | harvestcraft:octopuscookeditem                  |    6573 |        0 |    false | Cooked Octopus                      |      2 |        1.2 | foodOctopuscooked                                        |
| Pam's HarvestCraft | harvestcraft:octopusrawitem                     |    7015 |        0 |    false | Raw Octopus                         |      1 |        0.6 | foodOctopusraw                                           |
| Pam's HarvestCraft | harvestcraft:okrachipsitem                      |    6633 |        0 |    false | Okra Chips                          |      3 |        1.2 | foodOkrachips                                            |
| Pam's HarvestCraft | harvestcraft:okracreoleitem                     |    6634 |        0 |    false | Okra Creole                         |      6 |        1.2 | foodOkracreole                                           |
| Pam's HarvestCraft | harvestcraft:okraitem                           |    5878 |        0 |    false | Okra                                |      1 |        0.6 | cropOkra,listAllgreenveggie,listAllveggie                |
| Pam's HarvestCraft | harvestcraft:oldworldveggiesoupitem             |    6491 |        0 |    false | Old World Veggie Soup               |      5 |        1.2 | foodOldworldveggiesoup                                   |
| Pam's HarvestCraft | harvestcraft:oliveitem                          |    5982 |        0 |    false | Olive                               |      1 |        0.6 | cropOlive                                                |
| Pam's HarvestCraft | harvestcraft:omeletitem                         |    6281 |        0 |    false | Omelet                              |      4 |        1.2 | foodOmelet                                               |
| Pam's HarvestCraft | harvestcraft:omuriceitem                        |    6766 |        0 |    false | Omurice                             |      8 |        1.2 | foodOmurice                                              |
| Pam's HarvestCraft | harvestcraft:onigiriitem                        |    6748 |        0 |    false | Onigiri                             |      3 |        1.2 | foodOnigiri                                              |
| Pam's HarvestCraft | harvestcraft:onionhamburgeritem                 |    6588 |        0 |    false | Onion Hamburger                     |      8 |        1.2 | foodOnionhamburger                                       |
| Pam's HarvestCraft | harvestcraft:onionitem                          |    5818 |        0 |    false | Onion                               |      1 |        0.6 | cropOnion,listAllveggie                                  |
| Pam's HarvestCraft | harvestcraft:onionsoupitem                      |    6936 |        0 |    false | Onion Soup                          |     11 |        1.2 | foodOnionsoup                                            |
| Pam's HarvestCraft | harvestcraft:orangechickenitem                  |    6369 |        0 |    false | Orange Chicken                      |      6 |        1.2 | foodOrangechicken                                        |
| Pam's HarvestCraft | harvestcraft:orangeduckitem                     |    6784 |        0 |    false | Orange Duck                         |      7 |        1.2 | foodOrangeduck                                           |
| Pam's HarvestCraft | harvestcraft:orangeitem                         |    6050 |        0 |    false | Orange                              |      1 |        0.6 | cropOrange,listAllcitrus,listAllfruit                    |
